2025-10-23 07:49:33 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 启动 AI 语音助手
2025-10-23 16:37:10 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:37:10 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:37:15 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:37:15 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:37:16 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:37:16 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:37:16 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:37:21 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:37:21 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:37:21 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:37:21 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:37:21 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:37:27 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:37:27 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:37:27 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:37:27 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:37:27 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:37:36 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 启动 AI 语音助手
2025-10-23 16:37:36 | ai_assistant | INFO     | main.py:60 | main() | 🚀 正在启动 AI 语音助手系统...
2025-10-23 16:37:36 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:37:36 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:37:36 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:37:41 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:37:41 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:37:41 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:37:41 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:37:41 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:37:46 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:37:46 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:37:47 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:37:47 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:37:47 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:37:52 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:37:52 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:37:52 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:37:52 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:37:52 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:37:57 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:37:58 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:37:58 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:37:58 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:37:58 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:38:03 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:38:03 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:38:04 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:38:04 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:38:04 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:38:09 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:38:09 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:38:09 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:38:09 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:38:09 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:38:14 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:38:14 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:38:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:38:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:38:15 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:38:20 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:38:20 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:38:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:38:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:38:20 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:38:26 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:38:26 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:38:26 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:38:26 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:38:26 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:38:31 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:38:31 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:38:32 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:38:32 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:38:32 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:38:57 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 启动 AI 语音助手
2025-10-23 16:38:57 | ai_assistant | INFO     | main.py:60 | main() | 🚀 正在启动 AI 语音助手系统...
2025-10-23 16:38:57 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:38:57 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:38:57 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:39:03 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:39:03 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:39:03 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:39:03 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:39:03 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:39:08 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:39:08 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:39:09 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:39:09 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:39:09 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:39:14 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:39:14 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:39:14 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:39:14 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:39:14 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:39:19 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:39:19 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:39:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:39:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:39:20 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:39:25 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:39:25 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:39:25 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:39:25 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:39:25 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:40:02 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 启动 AI 语音助手
2025-10-23 16:40:02 | ai_assistant | INFO     | main.py:60 | main() | 🚀 正在启动 AI 语音助手系统...
2025-10-23 16:40:02 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:40:02 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:40:02 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:40:06 | ai_assistant | INFO     | voice_recognizer.py:157 | listen_and_recognize() | 🎯 识别结果: '你好'
2025-10-23 16:40:07 | ai_assistant | INFO     | main.py:38 | handle_single_interaction() | 🗣️ 用户说: '你好'
2025-10-23 16:40:07 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 16:40:09 | ai_assistant | WARNING  | qwen_assistant.py:185 | _validate_plan_structure() | execution_plan 必须是非空数组
2025-10-23 16:40:09 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行多任务计划
2025-10-23 16:40:09 | ai_assistant | INFO     | main.py:47 | handle_single_interaction() | ✅ 操作成功: task_plan -> {
  "intent": "chat",
  "task_type": "greeting_response",
  "execution_plan": [],
  "response_to_user": "你好！有什么我可以帮你的吗？",
  "requires_confirmation": false,
  "mode": "parallel"
}
2025-10-23 16:40:09 | ai_assistant | INFO     | main.py:54 | handle_single_interaction() | 🤖 回复: {
  "intent": "chat",
  "task_type": "greeting_response",
  "execution_plan": [],
  "response_to_user": "你好！有什么我可以帮你的吗？",
  "requires_confirmation": false,
  "mode": "parallel"
}
2025-10-23 16:40:09 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:40:09 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:40:09 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:40:14 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:40:14 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:40:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:40:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:40:15 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:40:20 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:40:20 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 16:40:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 16:40:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 16:40:20 | ai_assistant | INFO     | voice_recognizer.py:110 | listen_and_recognize() | 🔊 请说话...
2025-10-23 16:40:25 | ai_assistant | INFO     | voice_recognizer.py:160 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 16:40:25 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
